ID,ORDER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,START_DATE,END_DATE,IS_CURRENT
1729,CA-2016-106894,OFF-LA-10001045,7.8300,3,0.00,3.6018,2025-06-26,,true
1730,CA-2014-125136,OFF-PA-10001457,96.2560,8,0.20,31.2832,2025-06-26,,true
1731,CA-2014-125136,OFF-PA-10001804,10.6880,2,0.20,3.7408,2025-06-26,,true
1732,US-2016-131149,OFF-ST-10000689,338.0400,3,0.20,-33.8040,2025-06-26,,true
1733,US-2016-131149,OFF-AR-10002135,154.2400,4,0.20,17.3520,2025-06-26,,true
1734,CA-2017-101483,OFF-AP-10002082,34.8480,2,0.20,6.5340,2025-06-26,,true
1735,CA-2017-101483,TEC-PH-10003442,22.0000,5,0.20,1.3750,2025-06-26,,true
1736,CA-2017-101483,OFF-AR-10002833,4.3680,3,0.20,0.3822,2025-06-26,,true
1737,CA-2015-130204,OFF-ST-10001325,31.4400,3,0.00,8.4888,2025-06-26,,true
1738,CA-2015-130204,TEC-AC-10003038,17.9000,2,0.00,3.4010,2025-06-26,,true
1739,CA-2015-130204,TEC-AC-10003590,129.4500,5,0.00,46.6020,2025-06-26,,true
1740,CA-2014-110527,OFF-LA-10000262,20.8800,8,0.00,9.6048,2025-06-26,,true
1741,CA-2017-152807,OFF-PA-10004355,20.7360,4,0.20,7.2576,2025-06-26,,true
1742,CA-2017-152807,FUR-FU-10004415,7.1680,2,0.20,0.9856,2025-06-26,,true
1743,CA-2017-152807,OFF-ST-10002486,11.1680,2,0.20,-2.5128,2025-06-26,,true
1744,CA-2017-152807,TEC-AC-10001142,442.4000,7,0.20,-55.3000,2025-06-26,,true
1745,CA-2014-133270,OFF-AR-10002656,13.3600,2,0.00,4.9432,2025-06-26,,true
1746,CA-2016-155670,OFF-BI-10000138,11.2320,8,0.70,-8.2368,2025-06-26,,true
1747,CA-2016-155670,OFF-PA-10004947,10.2720,3,0.20,3.2100,2025-06-26,,true
1748,US-2014-157406,OFF-PA-10003543,10.3680,2,0.20,3.6288,2025-06-26,,true
1749,US-2014-157406,OFF-AR-10002221,6.2400,3,0.20,0.5460,2025-06-26,,true
1750,CA-2015-139094,FUR-TA-10004607,206.9620,2,0.30,-32.5226,2025-06-26,,true
1751,CA-2017-168837,FUR-FU-10001918,9.4600,2,0.00,3.6894,2025-06-26,,true
1752,CA-2017-116715,OFF-ST-10004340,559.6200,9,0.00,151.0974,2025-06-26,,true
1753,CA-2017-116715,OFF-PA-10004475,109.9200,2,0.00,53.8608,2025-06-26,,true
1754,CA-2017-116715,OFF-PA-10003893,8.5600,2,0.00,3.8520,2025-06-26,,true
1755,CA-2015-135622,OFF-PA-10000100,360.7120,11,0.20,130.7581,2025-06-26,,true
1756,CA-2015-135622,TEC-PH-10001817,1718.4000,6,0.20,150.3600,2025-06-26,,true
1757,US-2015-107349,OFF-BI-10001765,41.5680,6,0.80,-66.5088,2025-06-26,,true
1758,CA-2014-139017,TEC-AC-10001013,46.8640,2,0.20,7.6154,2025-06-26,,true
1759,CA-2014-141817,OFF-AR-10003478,19.5360,3,0.20,4.8840,2025-06-26,,true
1760,CA-2015-130785,FUR-BO-10000330,411.3320,4,0.15,-4.8392,2025-06-26,,true
1761,CA-2015-130785,OFF-BI-10001900,28.7520,6,0.20,9.7038,2025-06-26,,true
1762,CA-2015-130785,FUR-BO-10003159,293.1990,3,0.15,-20.6964,2025-06-26,,true
1763,CA-2016-110254,OFF-SU-10002573,35.0600,2,0.00,10.5180,2025-06-26,,true
1764,CA-2016-110254,OFF-LA-10004484,4.1300,1,0.00,1.8998,2025-06-26,,true
1765,CA-2016-110254,FUR-FU-10001591,109.8000,9,0.00,46.1160,2025-06-26,,true
1766,CA-2016-110254,OFF-LA-10002034,9.8200,2,0.00,4.8118,2025-06-26,,true
1767,US-2014-158057,OFF-BI-10004410,7.6440,4,0.70,-5.8604,2025-06-26,,true
1768,US-2014-158057,OFF-BI-10002735,51.4650,5,0.70,-39.4565,2025-06-26,,true
1769,CA-2017-146024,OFF-SU-10001935,6.9760,4,0.20,-1.3952,2025-06-26,,true
1770,CA-2017-146024,OFF-BI-10003291,12.2220,7,0.80,-20.1663,2025-06-26,,true
1771,CA-2016-129686,OFF-ST-10004337,97.9840,2,0.20,-24.4960,2025-06-26,,true
1772,CA-2016-129686,TEC-AC-10001266,62.4000,6,0.20,19.5000,2025-06-26,,true
1773,CA-2014-118976,OFF-BI-10001628,20.8600,2,0.00,9.3870,2025-06-26,,true
1774,CA-2014-118976,OFF-ST-10000877,497.6100,9,0.00,129.3786,2025-06-26,,true
1775,CA-2014-118976,OFF-AR-10004752,5.3400,2,0.00,1.4952,2025-06-26,,true
1776,CA-2014-118976,OFF-LA-10000452,3.1500,1,0.00,1.5120,2025-06-26,,true
1777,CA-2015-105347,OFF-PA-10000675,368.9100,9,0.00,180.7659,2025-06-26,,true
1778,CA-2015-105347,OFF-AR-10003045,14.7000,5,0.00,6.6150,2025-06-26,,true
1779,CA-2016-124667,TEC-AC-10003447,59.9700,3,0.00,14.9925,2025-06-26,,true
1780,CA-2016-124667,OFF-ST-10002276,83.3600,1,0.00,20.8400,2025-06-26,,true
1781,CA-2015-111094,OFF-PA-10001609,6.5800,2,0.00,3.0268,2025-06-26,,true
1782,CA-2015-111094,OFF-BI-10001597,122.9400,3,0.00,59.0112,2025-06-26,,true
1783,CA-2017-166317,OFF-PA-10004475,219.8400,4,0.00,107.7216,2025-06-26,,true
1784,CA-2017-166317,TEC-AC-10004510,98.1600,6,0.00,9.8160,2025-06-26,,true
1785,CA-2017-166317,OFF-BI-10002976,33.0400,8,0.00,15.5288,2025-06-26,,true
1786,CA-2017-166317,TEC-PH-10001615,86.9700,3,0.00,25.2213,2025-06-26,,true
1787,CA-2015-154326,TEC-PH-10001819,134.9700,3,0.00,64.7856,2025-06-26,,true
1788,CA-2015-154326,TEC-PH-10000560,699.9800,2,0.00,195.9944,2025-06-26,,true
1789,CA-2015-154326,TEC-AC-10004568,139.9500,5,0.00,26.5905,2025-06-26,,true
1790,CA-2014-102008,OFF-PA-10004092,48.9400,1,0.00,24.4700,2025-06-26,,true
1791,CA-2014-120474,FUR-CH-10001854,2807.8400,8,0.00,673.8816,2025-06-26,,true
1792,CA-2014-120474,OFF-AR-10000475,46.6400,4,0.00,12.5928,2025-06-26,,true
1793,CA-2014-104773,OFF-ST-10000777,60.4160,2,0.20,6.0416,2025-06-26,,true
1794,CA-2016-140774,OFF-AR-10004022,107.9400,3,0.00,26.9850,2025-06-26,,true
1795,US-2017-139465,OFF-ST-10002352,63.8400,8,0.00,16.5984,2025-06-26,,true
1796,US-2017-139465,TEC-PH-10000455,347.9700,3,0.00,100.9113,2025-06-26,,true
1797,US-2017-139465,OFF-BI-10003910,37.0080,6,0.20,11.5650,2025-06-26,,true
1798,CA-2016-100965,FUR-FU-10003039,215.6500,5,0.00,73.3210,2025-06-26,,true
1799,CA-2016-121034,OFF-FA-10000585,11.1680,4,0.20,3.6296,2025-06-26,,true
1800,CA-2016-121034,OFF-PA-10001994,53.9520,3,0.20,17.5344,2025-06-26,,true
1801,CA-2016-149461,FUR-FU-10004270,4.1800,1,0.00,1.5048,2025-06-26,,true
1802,CA-2017-158379,OFF-BI-10002498,5.6070,1,0.70,-4.2987,2025-06-26,,true
1803,CA-2017-158379,OFF-SU-10002881,4663.7360,7,0.20,-1049.3406,2025-06-26,,true
1804,CA-2017-158379,TEC-AC-10002926,79.9840,2,0.20,22.9954,2025-06-26,,true
1805,US-2016-116729,TEC-PH-10002200,2575.9440,7,0.20,257.5944,2025-06-26,,true
1806,US-2016-116729,OFF-PA-10002005,45.3600,7,0.00,21.7728,2025-06-26,,true
1807,US-2016-116729,TEC-AC-10001465,254.2400,7,0.00,76.2720,2025-06-26,,true
1808,CA-2016-164938,TEC-PH-10004897,69.9300,7,0.00,0.6993,2025-06-26,,true
1809,CA-2016-165484,FUR-FU-10001196,16.1560,7,0.60,-12.1170,2025-06-26,,true
1810,CA-2016-165484,OFF-PA-10000595,54.8160,3,0.20,17.8152,2025-06-26,,true
1811,CA-2014-132612,FUR-TA-10004534,1441.3000,7,0.00,245.0210,2025-06-26,,true
1812,US-2017-161193,FUR-FU-10001861,77.6000,5,0.20,28.1300,2025-06-26,,true
1813,US-2017-161193,FUR-FU-10000206,4.6560,2,0.20,1.5714,2025-06-26,,true
1814,CA-2015-131597,FUR-TA-10002607,170.1360,3,0.20,-8.5068,2025-06-26,,true
1815,CA-2015-164833,OFF-LA-10000443,7.3800,2,0.00,3.4686,2025-06-26,,true
1816,CA-2015-164833,OFF-AR-10004685,9.2600,2,0.00,3.0558,2025-06-26,,true
1817,CA-2015-125423,OFF-LA-10001771,9.9600,2,0.00,4.5816,2025-06-26,,true
1818,US-2014-130379,OFF-AP-10001394,75.6000,2,0.80,-166.3200,2025-06-26,,true
1819,US-2014-130379,FUR-FU-10002553,29.3200,2,0.60,-24.1890,2025-06-26,,true
1820,CA-2016-168956,OFF-AP-10004233,92.0640,6,0.80,-225.5568,2025-06-26,,true
1821,CA-2016-168956,OFF-FA-10000304,6.9760,4,0.20,1.8312,2025-06-26,,true
1822,CA-2016-168956,FUR-CH-10004754,62.9580,3,0.30,-2.6982,2025-06-26,,true
1823,CA-2016-168956,OFF-PA-10000809,5.1840,1,0.20,1.8144,2025-06-26,,true
1824,CA-2016-167507,OFF-BI-10003694,31.3200,10,0.70,-25.0560,2025-06-26,,true
1825,CA-2016-167507,FUR-FU-10001935,11.8400,4,0.20,3.1080,2025-06-26,,true
1826,CA-2016-167507,FUR-FU-10002878,22.7840,1,0.20,4.8416,2025-06-26,,true
1827,CA-2016-109344,TEC-PH-10002624,1127.9760,3,0.20,126.8973,2025-06-26,,true
1828,US-2015-140851,OFF-PA-10000019,38.8800,6,0.00,18.6624,2025-06-26,,true
1829,CA-2014-103373,TEC-PH-10002885,779.7960,2,0.40,-168.9558,2025-06-26,,true
1830,CA-2017-145884,TEC-PH-10000895,1439.9200,8,0.00,374.3792,2025-06-26,,true
1831,CA-2017-145884,FUR-TA-10002356,262.1100,1,0.00,62.9064,2025-06-26,,true
1832,CA-2015-131422,FUR-CH-10001270,207.0000,3,0.20,25.8750,2025-06-26,,true
1833,CA-2017-162691,TEC-MA-10000488,1439.9820,3,0.40,-263.9967,2025-06-26,,true
1834,CA-2017-162691,OFF-PA-10003729,36.2880,7,0.20,12.7008,2025-06-26,,true
1835,CA-2014-141278,OFF-AR-10003056,21.4000,5,0.00,6.2060,2025-06-26,,true
1836,CA-2017-122693,OFF-AP-10002518,1245.8600,7,0.00,361.2994,2025-06-26,,true
1837,CA-2014-117345,OFF-LA-10000240,17.5440,3,0.20,5.9211,2025-06-26,,true
1838,CA-2014-117345,FUR-FU-10000629,44.1280,4,0.20,12.1352,2025-06-26,,true
1839,CA-2014-117345,OFF-AP-10001005,62.9200,1,0.20,10.2245,2025-06-26,,true
1840,CA-2014-117345,OFF-PA-10002377,78.3040,2,0.20,29.3640,2025-06-26,,true
1841,CA-2016-157763,FUR-CH-10000988,140.8100,1,0.00,39.4268,2025-06-26,,true
1842,CA-2015-135391,OFF-LA-10001074,40.0960,4,0.20,13.5324,2025-06-26,,true
1843,CA-2015-135391,FUR-FU-10001986,40.7840,2,0.60,-30.5880,2025-06-26,,true
1844,US-2017-113852,TEC-AC-10003027,90.5700,3,0.00,11.7741,2025-06-26,,true
1845,US-2017-158512,OFF-PA-10001804,40.0800,6,0.00,19.2384,2025-06-26,,true
1846,US-2017-158512,FUR-FU-10004973,37.6800,2,0.00,15.8256,2025-06-26,,true
1847,CA-2017-128370,FUR-CH-10002602,362.3520,3,0.20,27.1764,2025-06-26,,true
1848,CA-2017-128370,OFF-BI-10004140,7.1840,2,0.20,2.2450,2025-06-26,,true
1849,CA-2015-160472,OFF-ST-10000464,34.7600,1,0.00,9.7328,2025-06-26,,true
1850,CA-2015-160472,TEC-AC-10002253,831.2000,5,0.00,124.6800,2025-06-26,,true
1851,CA-2015-160472,OFF-PA-10000528,26.4000,5,0.00,11.8800,2025-06-26,,true
1852,CA-2015-160472,OFF-EN-10000483,106.7500,7,0.00,49.1050,2025-06-26,,true
1853,CA-2015-160472,OFF-PA-10003129,97.8200,2,0.00,45.9754,2025-06-26,,true
1854,CA-2015-160472,OFF-ST-10003442,141.4000,5,0.00,38.1780,2025-06-26,,true
1855,CA-2014-114643,OFF-AR-10003631,14.5200,3,0.00,4.7916,2025-06-26,,true
1856,US-2017-158218,OFF-ST-10000563,127.9200,5,0.20,-15.9900,2025-06-26,,true
1857,US-2017-158218,OFF-BI-10002133,34.2400,4,0.80,-53.0720,2025-06-26,,true
1858,CA-2015-121608,OFF-AP-10002311,137.6200,2,0.00,60.5528,2025-06-26,,true
1859,CA-2015-121608,TEC-PH-10004959,100.4900,1,0.00,25.1225,2025-06-26,,true
1860,US-2017-121251,FUR-BO-10001918,257.5680,2,0.20,-28.9764,2025-06-26,,true
1861,US-2017-121251,TEC-PH-10004896,119.9600,4,0.00,33.5888,2025-06-26,,true
1862,CA-2014-151078,OFF-ST-10001328,49.6320,4,0.20,4.9632,2025-06-26,,true
1863,US-2016-100839,FUR-TA-10004575,727.4500,5,0.50,-465.5680,2025-06-26,,true
1864,US-2016-100839,FUR-FU-10001617,24.9600,3,0.20,4.3680,2025-06-26,,true
1865,US-2017-116659,TEC-PH-10002824,370.7820,3,0.40,-92.6955,2025-06-26,,true
1866,CA-2017-118857,FUR-FU-10004460,196.4500,5,0.00,70.7220,2025-06-26,,true
1867,CA-2015-127110,OFF-PA-10003309,31.1040,6,0.20,10.8864,2025-06-26,,true
1868,CA-2015-127110,OFF-ST-10002554,78.2560,2,0.20,-17.6076,2025-06-26,,true
1869,CA-2016-148201,OFF-PA-10000019,6.4800,1,0.00,3.1104,2025-06-26,,true
1870,CA-2014-116932,OFF-AR-10002067,99.2000,5,0.00,25.7920,2025-06-26,,true
1871,CA-2014-116932,FUR-CH-10001215,801.5680,2,0.20,50.0980,2025-06-26,,true
1872,CA-2014-116932,FUR-TA-10004175,272.8480,1,0.20,27.2848,2025-06-26,,true
1873,CA-2017-142888,FUR-TA-10004767,70.9800,1,0.00,20.5842,2025-06-26,,true
1874,CA-2014-147914,OFF-PA-10001685,16.2240,2,0.20,5.8812,2025-06-26,,true
1875,US-2016-112977,FUR-BO-10003272,176.7840,1,0.20,-22.0980,2025-06-26,,true
1876,CA-2017-112039,TEC-PH-10000984,470.3760,3,0.20,47.0376,2025-06-26,,true
1877,CA-2017-118885,FUR-CH-10002880,393.5680,4,0.20,-44.2764,2025-06-26,,true
1878,CA-2017-118885,TEC-PH-10002563,302.3760,3,0.20,22.6782,2025-06-26,,true
1879,US-2017-166611,OFF-BI-10001191,68.7420,9,0.70,-48.1194,2025-06-26,,true
1880,CA-2015-109512,OFF-EN-10002621,29.3400,3,0.00,14.6700,2025-06-26,,true
1881,CA-2015-109512,FUR-CH-10001146,383.6070,7,0.10,63.9345,2025-06-26,,true
1882,CA-2015-109512,OFF-ST-10000689,563.4000,4,0.00,67.6080,2025-06-26,,true
1883,CA-2016-118570,OFF-PA-10001289,217.0560,7,0.20,78.6828,2025-06-26,,true
1884,CA-2017-154718,OFF-LA-10003714,6.0000,2,0.20,2.1000,2025-06-26,,true
1885,CA-2016-147578,FUR-FU-10001889,31.5600,3,0.00,10.4148,2025-06-26,,true
1886,CA-2014-140165,OFF-FA-10002815,7.1040,2,0.20,2.3976,2025-06-26,,true
1887,CA-2014-140165,OFF-BI-10004519,398.3520,8,0.70,-331.9600,2025-06-26,,true
1888,CA-2014-142587,OFF-AP-10004708,121.7920,4,0.20,13.7016,2025-06-26,,true
1889,CA-2014-142587,FUR-TA-10000617,409.5900,3,0.40,-122.8770,2025-06-26,,true
1890,CA-2014-157623,OFF-PA-10001204,10.5600,2,0.00,4.7520,2025-06-26,,true
1891,CA-2014-157623,OFF-AR-10003723,3.3800,1,0.00,1.2506,2025-06-26,,true
1892,CA-2017-145310,OFF-EN-10002621,7.8240,1,0.20,2.9340,2025-06-26,,true
1893,CA-2016-100083,OFF-PA-10000241,24.7840,1,0.20,7.7450,2025-06-26,,true
1894,US-2017-108063,OFF-AR-10001446,34.6500,3,0.00,10.3950,2025-06-26,,true
1895,CA-2015-109197,OFF-BI-10004632,487.9840,2,0.20,152.4950,2025-06-26,,true
1896,CA-2017-141789,OFF-BI-10001359,1793.9800,2,0.00,843.1706,2025-06-26,,true
1897,CA-2014-169775,OFF-EN-10001749,29.8080,2,0.20,10.8054,2025-06-26,,true
1898,CA-2014-169775,OFF-BI-10004390,505.1760,4,0.70,-336.7840,2025-06-26,,true
1899,CA-2014-169775,FUR-TA-10001857,174.0585,3,0.45,-110.7645,2025-06-26,,true
1900,CA-2016-140543,OFF-ST-10000563,191.8800,6,0.00,19.1880,2025-06-26,,true
1901,CA-2016-151141,TEC-PH-10004924,14.7800,2,0.00,3.9906,2025-06-26,,true
1902,CA-2017-167094,OFF-PA-10003953,5.1840,1,0.20,1.8144,2025-06-26,,true
1903,CA-2017-167094,FUR-CH-10000155,478.4800,2,0.20,47.8480,2025-06-26,,true
1904,CA-2017-167094,TEC-AC-10003116,28.4000,2,0.20,6.7450,2025-06-26,,true
1905,CA-2017-154410,OFF-ST-10002743,909.1200,8,0.00,9.0912,2025-06-26,,true
1906,US-2016-150567,OFF-BI-10001757,2.9520,2,0.70,-2.1648,2025-06-26,,true
1907,US-2016-150567,OFF-BI-10000069,27.0180,6,0.70,-21.6144,2025-06-26,,true
1908,CA-2015-157959,FUR-FU-10004093,136.9200,4,0.00,41.0760,2025-06-26,,true
1909,CA-2017-105886,FUR-FU-10001037,18.9600,2,0.00,8.5320,2025-06-26,,true
1910,CA-2016-105963,TEC-AC-10003832,99.3900,3,0.00,40.7499,2025-06-26,,true
1911,CA-2017-121503,OFF-PA-10001878,273.8960,7,0.20,92.4399,2025-06-26,,true
1912,CA-2017-121503,TEC-MA-10003674,597.1320,3,0.40,49.7610,2025-06-26,,true
1913,CA-2014-103366,TEC-AC-10003628,149.9500,5,0.00,65.9780,2025-06-26,,true
1914,CA-2017-124597,OFF-LA-10003190,4.6080,2,0.20,1.6704,2025-06-26,,true
1915,CA-2017-124597,OFF-AR-10002280,15.5280,3,0.20,4.8525,2025-06-26,,true
1916,CA-2017-124597,OFF-LA-10001569,11.9520,3,0.20,3.8844,2025-06-26,,true
1917,CA-2015-105634,OFF-AR-10001573,11.6500,5,0.00,3.3785,2025-06-26,,true
1918,CA-2015-123673,TEC-PH-10001809,299.9000,2,0.00,74.9750,2025-06-26,,true
1919,US-2017-111423,OFF-BI-10003091,895.9200,5,0.20,302.3730,2025-06-26,,true
1920,US-2017-111423,FUR-CH-10003981,462.5640,2,0.10,97.6524,2025-06-26,,true
1921,CA-2015-125178,OFF-ST-10002562,15.0080,2,0.20,1.5008,2025-06-26,,true
1922,CA-2016-156685,TEC-PH-10004345,863.6400,9,0.20,107.9550,2025-06-26,,true
1923,CA-2016-156685,OFF-AR-10000588,47.6160,3,0.20,3.5712,2025-06-26,,true
1924,CA-2017-126865,OFF-PA-10003039,92.9400,3,0.00,41.8230,2025-06-26,,true
1925,CA-2017-102834,TEC-AC-10001908,199.9800,2,0.00,69.9930,2025-06-26,,true
1926,US-2016-139710,TEC-PH-10001198,177.4800,3,0.20,19.9665,2025-06-26,,true
1927,CA-2017-121538,OFF-PA-10004071,88.7680,2,0.20,31.0688,2025-06-26,,true
1928,US-2017-101539,OFF-PA-10001972,6.4800,1,0.00,3.1104,2025-06-26,,true
1929,US-2017-101539,OFF-ST-10004180,46.5100,1,0.00,1.8604,2025-06-26,,true
1930,US-2017-101539,TEC-PH-10004165,659.9760,3,0.20,49.4982,2025-06-26,,true
1931,CA-2016-152121,TEC-PH-10002483,271.9920,1,0.20,23.7993,2025-06-26,,true
1932,CA-2017-161200,FUR-BO-10000468,145.7400,3,0.00,23.3184,2025-06-26,,true
1933,CA-2017-161200,FUR-FU-10001706,15.4000,5,0.00,7.3920,2025-06-26,,true
1934,CA-2017-101245,OFF-PA-10003129,244.5500,5,0.00,114.9385,2025-06-26,,true
1935,CA-2017-101245,TEC-AC-10001284,166.1600,8,0.00,59.8176,2025-06-26,,true
1936,CA-2015-141768,FUR-FU-10002268,14.7300,3,0.00,4.8609,2025-06-26,,true
1937,CA-2016-112109,OFF-BI-10002082,19.9680,2,0.70,-13.3120,2025-06-26,,true
1938,CA-2016-112109,OFF-ST-10001505,33.4880,7,0.20,-1.2558,2025-06-26,,true
1939,CA-2016-112109,OFF-BI-10001634,8.7360,4,0.70,-6.1152,2025-06-26,,true
1940,CA-2016-112109,FUR-CH-10004287,662.8800,3,0.20,74.5740,2025-06-26,,true
1941,CA-2017-144064,OFF-LA-10004544,47.3600,4,0.20,17.7600,2025-06-26,,true
1942,CA-2017-144064,OFF-ST-10004507,27.4400,2,0.20,2.4010,2025-06-26,,true
1943,CA-2017-144064,OFF-BI-10002012,3.2400,9,0.80,-5.1840,2025-06-26,,true
1944,CA-2016-108581,TEC-AC-10001109,95.9680,4,0.20,26.3912,2025-06-26,,true
1945,CA-2016-108581,OFF-PA-10000809,10.3680,2,0.20,3.6288,2025-06-26,,true
1946,CA-2017-157987,OFF-AR-10000658,23.1000,2,0.00,6.4680,2025-06-26,,true
1947,CA-2017-157987,FUR-FU-10001196,11.5400,2,0.00,3.4620,2025-06-26,,true
1948,CA-2017-157987,FUR-TA-10001889,254.5260,1,0.40,-93.3262,2025-06-26,,true
1949,CA-2017-157987,OFF-AP-10000358,12.9800,1,0.00,3.7642,2025-06-26,,true
1950,CA-2017-157987,OFF-BI-10004970,26.4320,8,0.20,8.9208,2025-06-26,,true
1951,CA-2017-157987,TEC-PH-10003885,197.9700,3,0.00,57.4113,2025-06-26,,true
1952,CA-2017-157987,OFF-LA-10001641,18.9000,6,0.00,9.0720,2025-06-26,,true
1953,CA-2017-157987,FUR-CH-10003379,1282.4100,5,0.10,213.7350,2025-06-26,,true
1954,CA-2017-157987,OFF-AR-10004582,4.9200,3,0.00,2.2140,2025-06-26,,true
1955,CA-2017-157987,TEC-AC-10002842,238.0000,2,0.00,38.0800,2025-06-26,,true
1956,CA-2017-157987,TEC-AC-10000109,167.9700,3,0.00,40.3128,2025-06-26,,true
1957,CA-2017-157987,OFF-PA-10003893,17.1200,4,0.00,7.7040,2025-06-26,,true
1958,CA-2017-110905,OFF-BI-10003669,16.2000,3,0.00,7.7760,2025-06-26,,true
1959,CA-2017-110905,OFF-AP-10004785,33.9900,3,0.00,14.6157,2025-06-26,,true
1960,CA-2017-110905,TEC-AC-10003023,296.8500,5,0.00,53.4330,2025-06-26,,true
1961,CA-2017-110905,TEC-AC-10002217,112.8000,6,0.00,6.7680,2025-06-26,,true
1962,CA-2017-110905,OFF-BI-10002954,13.7100,3,0.00,6.5808,2025-06-26,,true
1963,CA-2017-110905,OFF-PA-10002586,24.9000,5,0.00,11.7030,2025-06-26,,true
1964,CA-2017-110905,OFF-ST-10000025,286.2900,3,0.00,17.1774,2025-06-26,,true
1965,CA-2017-110905,OFF-AP-10003281,24.1800,2,0.00,7.2540,2025-06-26,,true
1966,CA-2017-165841,TEC-PH-10002103,281.9700,3,0.00,78.9516,2025-06-26,,true
1967,CA-2017-165841,OFF-SU-10000898,69.5000,5,0.00,20.1550,2025-06-26,,true
1968,CA-2017-165841,OFF-PA-10001144,166.4400,3,0.00,79.8912,2025-06-26,,true
1969,CA-2017-117485,TEC-AC-10004659,291.9600,4,0.00,102.1860,2025-06-26,,true
1970,CA-2017-140242,OFF-AR-10004752,6.4080,3,0.20,0.6408,2025-06-26,,true
1971,CA-2017-140242,TEC-AC-10004659,408.7440,7,0.20,76.6395,2025-06-26,,true
1972,CA-2014-148950,OFF-BI-10001249,5.1040,4,0.80,-8.6768,2025-06-26,,true
1973,CA-2014-148950,OFF-FA-10003059,2.8960,2,0.20,0.4706,2025-06-26,,true
1974,CA-2014-148950,TEC-AC-10002718,35.0160,3,0.20,-2.1885,2025-06-26,,true
1975,CA-2014-110408,OFF-ST-10001522,275.9700,3,0.00,11.0388,2025-06-26,,true
1976,CA-2014-110408,TEC-PH-10002352,1394.9500,5,0.00,362.6870,2025-06-26,,true
1977,CA-2014-110408,FUR-CH-10003774,545.8800,6,0.00,70.9644,2025-06-26,,true
1978,CA-2015-109939,OFF-AR-10000127,5.2480,2,0.20,0.5904,2025-06-26,,true
1979,CA-2016-112669,FUR-CH-10004086,933.5360,4,0.20,105.0228,2025-06-26,,true
1980,CA-2016-112669,OFF-ST-10001228,42.9760,4,0.20,4.2976,2025-06-26,,true
1981,CA-2015-119592,OFF-BI-10004187,3.7600,2,0.00,1.8048,2025-06-26,,true
1982,CA-2014-122749,TEC-PH-10003811,479.9600,4,0.00,134.3888,2025-06-26,,true
1983,CA-2014-164721,OFF-AP-10000240,320.8800,6,0.00,93.0552,2025-06-26,,true
1984,CA-2014-164721,FUR-FU-10001940,23.8800,3,0.00,10.5072,2025-06-26,,true
1985,CA-2014-164721,OFF-PA-10000575,26.7600,4,0.00,12.3096,2025-06-26,,true
1986,CA-2016-147417,TEC-CO-10001449,1439.9760,4,0.40,191.9968,2025-06-26,,true
1987,CA-2015-127509,OFF-BI-10002393,17.2200,3,0.00,7.9212,2025-06-26,,true
1988,CA-2015-127509,FUR-TA-10002855,1024.3800,7,0.00,215.1198,2025-06-26,,true
1989,CA-2015-127509,OFF-EN-10000781,26.2200,3,0.00,12.3234,2025-06-26,,true
1990,CA-2015-127509,OFF-PA-10002160,17.3400,3,0.00,8.4966,2025-06-26,,true
1991,CA-2017-111374,OFF-BI-10004970,4.9560,4,0.70,-3.7996,2025-06-26,,true
1992,CA-2017-133648,OFF-LA-10003923,71.0400,6,0.20,26.6400,2025-06-26,,true
1993,CA-2017-133648,OFF-AR-10002257,5.3440,2,0.20,0.7348,2025-06-26,,true
1994,CA-2017-133648,OFF-FA-10004395,11.3040,3,0.20,-2.1195,2025-06-26,,true
1995,US-2017-147221,OFF-AP-10002534,294.6200,5,0.80,-766.0120,2025-06-26,,true
1996,US-2017-147221,FUR-FU-10004020,8.7520,4,0.60,-3.7196,2025-06-26,,true
1997,CA-2014-131905,OFF-LA-10002787,15.0000,4,0.00,7.2000,2025-06-26,,true
1998,CA-2014-131905,TEC-PH-10003645,161.6100,1,0.00,42.0186,2025-06-26,,true
1999,CA-2014-131905,TEC-PH-10001615,144.9500,5,0.00,42.0355,2025-06-26,,true
2000,CA-2017-166128,TEC-AC-10001767,199.9500,5,0.00,21.9945,2025-06-26,,true
2001,CA-2017-166128,OFF-AR-10001221,41.8600,7,0.00,14.2324,2025-06-26,,true
2002,CA-2017-163510,OFF-ST-10000563,95.9400,3,0.00,9.5940,2025-06-26,,true
2003,CA-2017-163510,FUR-CH-10001146,304.4500,5,0.00,76.1125,2025-06-26,,true
2004,US-2017-143028,OFF-BI-10004738,11.3640,3,0.80,-17.0460,2025-06-26,,true
2005,CA-2014-111150,OFF-AR-10000034,29.6800,7,0.00,11.5752,2025-06-26,,true
2006,CA-2014-111150,TEC-AC-10000290,47.5300,7,0.00,16.1602,2025-06-26,,true
2007,CA-2017-165386,FUR-BO-10003034,183.3720,2,0.30,-36.6744,2025-06-26,,true
2008,CA-2014-116407,OFF-AR-10001315,4.2240,3,0.20,0.4752,2025-06-26,,true
2009,CA-2014-116407,OFF-AP-10002118,333.0560,2,0.20,29.1424,2025-06-26,,true
2010,CA-2014-116407,OFF-PA-10002137,24.8960,4,0.20,7.7800,2025-06-26,,true
2011,CA-2015-155761,TEC-AC-10001606,159.9840,2,0.20,35.9964,2025-06-26,,true
